istat;name;cadastral;province;province_abbr;region;nuts3
044005;Appignano del Tronto;A335;Ascoli Piceno;AP;Marche;ITI34
044006;Arquata del Tronto;A437;Ascoli Piceno;AP;Marche;ITI34
044007;Ascoli Piceno;A462;Ascoli Piceno;AP;Marche;ITI34
044010;Carassai;B727;Ascoli Piceno;AP;Marche;ITI34
044011;Castel di Lama;C093;Ascoli Piceno;AP;Marche;ITI34
044012;Castignano;C321;Ascoli Piceno;AP;Marche;ITI34
044013;Castorano;C331;Ascoli Piceno;AP;Marche;ITI34
044014;Colli del Tronto;C877;Ascoli Piceno;AP;Marche;ITI34
044015;Comunanza;C935;Ascoli Piceno;AP;Marche;ITI34
044016;Cossignano;D096;Ascoli Piceno;AP;Marche;ITI34
044017;Cupra Marittima;D210;Ascoli Piceno;AP;Marche;ITI34
044020;Folignano;D652;Ascoli Piceno;AP;Marche;ITI34
044021;Force;D691;Ascoli Piceno;AP;Marche;ITI34
044023;Grottammare;E207;Ascoli Piceno;AP;Marche;ITI34
044027;Maltignano;E868;Ascoli Piceno;AP;Marche;ITI34
044029;Massignano;F044;Ascoli Piceno;AP;Marche;ITI34
044031;Monsampolo del Tronto;F380;Ascoli Piceno;AP;Marche;ITI34
044032;Montalto delle Marche;F415;Ascoli Piceno;AP;Marche;ITI34
044034;Montedinove;F487;Ascoli Piceno;AP;Marche;ITI34
044036;Montefiore dell'Aso;F501;Ascoli Piceno;AP;Marche;ITI34
044038;Montegallo;F516;Ascoli Piceno;AP;Marche;ITI34
044044;Montemonaco;F570;Ascoli Piceno;AP;Marche;ITI34
044045;Monteprandone;F591;Ascoli Piceno;AP;Marche;ITI34
044054;Offida;G005;Ascoli Piceno;AP;Marche;ITI34
044056;Palmiano;G289;Ascoli Piceno;AP;Marche;ITI34
044063;Ripatransone;H321;Ascoli Piceno;AP;Marche;ITI34
044064;Roccafluvione;H390;Ascoli Piceno;AP;Marche;ITI34
044065;Rotella;H588;Ascoli Piceno;AP;Marche;ITI34
044066;San Benedetto del Tronto;H769;Ascoli Piceno;AP;Marche;ITI34
044071;Spinetoli;I912;Ascoli Piceno;AP;Marche;ITI34
044073;Venarotta;L728;Ascoli Piceno;AP;Marche;ITI34
045001;Aulla;A496;Massa-Carrara;MS;Toscana;ITI11
045002;Bagnone;A576;Massa-Carrara;MS;Toscana;ITI11
045003;Carrara;B832;Massa-Carrara;MS;Toscana;ITI11
045004;Casola in Lunigiana;B979;Massa-Carrara;MS;Toscana;ITI11
045005;Comano;C914;Massa-Carrara;MS;Toscana;ITI11
045006;Filattiera;D590;Massa-Carrara;MS;Toscana;ITI11
045007;Fivizzano;D629;Massa-Carrara;MS;Toscana;ITI11
045008;Fosdinovo;D735;Massa-Carrara;MS;Toscana;ITI11
045009;Licciana Nardi;E574;Massa-Carrara;MS;Toscana;ITI11
045010;Massa;F023;Massa-Carrara;MS;Toscana;ITI11
045011;Montignoso;F679;Massa-Carrara;MS;Toscana;ITI11
045012;Mulazzo;F802;Massa-Carrara;MS;Toscana;ITI11
045013;Podenzana;G746;Massa-Carrara;MS;Toscana;ITI11
045014;Pontremoli;G870;Massa-Carrara;MS;Toscana;ITI11
045015;Tresana;L386;Massa-Carrara;MS;Toscana;ITI11
045016;Villafranca in Lunigiana;L946;Massa-Carrara;MS;Toscana;ITI11
045017;Zeri;M169;Massa-Carrara;MS;Toscana;ITI11
046001;Altopascio;A241;Lucca;LU;Toscana;ITI12
046002;Bagni di Lucca;A560;Lucca;LU;Toscana;ITI12
046003;Barga;A657;Lucca;LU;Toscana;ITI12
046004;Borgo a Mozzano;B007;Lucca;LU;Toscana;ITI12
046005;Camaiore;B455;Lucca;LU;Toscana;ITI12
046006;Camporgiano;B557;Lucca;LU;Toscana;ITI12
046007;Capannori;B648;Lucca;LU;Toscana;ITI12
046008;Careggine;B760;Lucca;LU;Toscana;ITI12
046009;Castelnuovo di Garfagnana;C236;Lucca;LU;Toscana;ITI12
046010;Castiglione di Garfagnana;C303;Lucca;LU;Toscana;ITI12
046011;Coreglia Antelminelli;C996;Lucca;LU;Toscana;ITI12
046013;Forte dei Marmi;D730;Lucca;LU;Toscana;ITI12
046014;Fosciandora;D734;Lucca;LU;Toscana;ITI12
046015;Gallicano;D874;Lucca;LU;Toscana;ITI12
046017;Lucca;E715;Lucca;LU;Toscana;ITI12
046018;Massarosa;F035;Lucca;LU;Toscana;ITI12
046019;Minucciano;F225;Lucca;LU;Toscana;ITI12
046020;Molazzana;F283;Lucca;LU;Toscana;ITI12
046021;Montecarlo;F452;Lucca;LU;Toscana;ITI12
046022;Pescaglia;G480;Lucca;LU;Toscana;ITI12
046023;Piazza al Serchio;G582;Lucca;LU;Toscana;ITI12
046024;Pietrasanta;G628;Lucca;LU;Toscana;ITI12
046025;Pieve Fosciana;G648;Lucca;LU;Toscana;ITI12
046026;Porcari;G882;Lucca;LU;Toscana;ITI12
046027;San Romano in Garfagnana;I142;Lucca;LU;Toscana;ITI12
046028;Seravezza;I622;Lucca;LU;Toscana;ITI12
046030;Stazzema;I942;Lucca;LU;Toscana;ITI12
046031;Vagli Sotto;L533;Lucca;LU;Toscana;ITI12
046033;Viareggio;L833;Lucca;LU;Toscana;ITI12
046034;Villa Basilica;L913;Lucca;LU;Toscana;ITI12
046035;Villa Collemandina;L926;Lucca;LU;Toscana;ITI12
046036;Fabbriche di Vergemoli;M319;Lucca;LU;Toscana;ITI12
046037;Sillano Giuncugnano;M347;Lucca;LU;Toscana;ITI12
047002;Agliana;A071;Pistoia;PT;Toscana;ITI13
047003;Buggiano;B251;Pistoia;PT;Toscana;ITI13
047005;Lamporecchio;E432;Pistoia;PT;Toscana;ITI13
047006;Larciano;E451;Pistoia;PT;Toscana;ITI13
047007;Marliana;E960;Pistoia;PT;Toscana;ITI13
047008;Massa e Cozzile;F025;Pistoia;PT;Toscana;ITI13
047009;Monsummano Terme;F384;Pistoia;PT;Toscana;ITI13
047010;Montale;F410;Pistoia;PT;Toscana;ITI13
047011;Montecatini-Terme;A561;Pistoia;PT;Toscana;ITI13
047012;Pescia;G491;Pistoia;PT;Toscana;ITI13
047013;Pieve a Nievole;G636;Pistoia;PT;Toscana;ITI13
047014;Pistoia;G713;Pistoia;PT;Toscana;ITI13
047016;Ponte Buggianese;G833;Pistoia;PT;Toscana;ITI13
047017;Quarrata;H109;Pistoia;PT;Toscana;ITI13
047018;Sambuca Pistoiese;H744;Pistoia;PT;Toscana;ITI13
047020;Serravalle Pistoiese;I660;Pistoia;PT;Toscana;ITI13
047021;Uzzano;L522;Pistoia;PT;Toscana;ITI13
047022;Chiesina Uzzanese;C631;Pistoia;PT;Toscana;ITI13
047023;Abetone Cutigliano;M376;Pistoia;PT;Toscana;ITI13
047024;San Marcello Piteglio;M377;Pistoia;PT;Toscana;ITI13
048001;Bagno a Ripoli;A564;Firenze;FI;Toscana;ITI14
048002;Barberino di Mugello;A632;Firenze;FI;Toscana;ITI14
048004;Borgo San Lorenzo;B036;Firenze;FI;Toscana;ITI14
048005;Calenzano;B406;Firenze;FI;Toscana;ITI14
048006;Campi Bisenzio;B507;Firenze;FI;Toscana;ITI14
048008;Capraia e Limite;B684;Firenze;FI;Toscana;ITI14
048010;Castelfiorentino;C101;Firenze;FI;Toscana;ITI14
048011;Cerreto Guidi;C529;Firenze;FI;Toscana;ITI14
048012;Certaldo;C540;Firenze;FI;Toscana;ITI14
048013;Dicomano;D299;Firenze;FI;Toscana;ITI14
048014;Empoli;D403;Firenze;FI;Toscana;ITI14
048015;Fiesole;D575;Firenze;FI;Toscana;ITI14
048017;Firenze;D612;Firenze;FI;Toscana;ITI14
048018;Firenzuola;D613;Firenze;FI;Toscana;ITI14
048019;Fucecchio;D815;Firenze;FI;Toscana;ITI14
048020;Gambassi Terme;D895;Firenze;FI;Toscana;ITI14
048021;Greve in Chianti;E169;Firenze;FI;Toscana;ITI14
048022;Impruneta;E291;Firenze;FI;Toscana;ITI14
048024;Lastra a Signa;E466;Firenze;FI;Toscana;ITI14
048025;Londa;E668;Firenze;FI;Toscana;ITI14
048026;Marradi;E971;Firenze;FI;Toscana;ITI14
048027;Montaione;F398;Firenze;FI;Toscana;ITI14
048028;Montelupo Fiorentino;F551;Firenze;FI;Toscana;ITI14
048030;Montespertoli;F648;Firenze;FI;Toscana;ITI14
048031;Palazzuolo sul Senio;G270;Firenze;FI;Toscana;ITI14
048032;Pelago;G420;Firenze;FI;Toscana;ITI14
048033;Pontassieve;G825;Firenze;FI;Toscana;ITI14
048035;Reggello;H222;Firenze;FI;Toscana;ITI14
048036;Rignano sull'Arno;H286;Firenze;FI;Toscana;ITI14
048037;Rufina;H635;Firenze;FI;Toscana;ITI14
048038;San Casciano in Val di Pesa;H791;Firenze;FI;Toscana;ITI14
048039;San Godenzo;H937;Firenze;FI;Toscana;ITI14
048041;Scandicci;B962;Firenze;FI;Toscana;ITI14
048043;Sesto Fiorentino;I684;Firenze;FI;Toscana;ITI14
048044;Signa;I728;Firenze;FI;Toscana;ITI14
048046;Vaglia;L529;Firenze;FI;Toscana;ITI14
048049;Vicchio;L838;Firenze;FI;Toscana;ITI14
048050;Vinci;M059;Firenze;FI;Toscana;ITI14
048052;Figline e Incisa Valdarno;M321;Firenze;FI;Toscana;ITI14
048053;Scarperia e San Piero;M326;Firenze;FI;Toscana;ITI14
048054;Barberino Tavarnelle;M408;Firenze;FI;Toscana;ITI14
049001;Bibbona;A852;Livorno;LI;Toscana;ITI16
049002;Campiglia Marittima;B509;Livorno;LI;Toscana;ITI16
049003;Campo nell'Elba;B553;Livorno;LI;Toscana;ITI16
049004;Capoliveri;B669;Livorno;LI;Toscana;ITI16
049005;Capraia Isola;B685;Livorno;LI;Toscana;ITI16
049006;Castagneto Carducci;C044;Livorno;LI;Toscana;ITI16
049007;Cecina;C415;Livorno;LI;Toscana;ITI16
049008;Collesalvetti;C869;Livorno;LI;Toscana;ITI16
049009;Livorno;E625;Livorno;LI;Toscana;ITI16
049010;Marciana;E930;Livorno;LI;Toscana;ITI16
049011;Marciana Marina;E931;Livorno;LI;Toscana;ITI16
049012;Piombino;G687;Livorno;LI;Toscana;ITI16
049013;Porto Azzurro;E680;Livorno;LI;Toscana;ITI16
049014;Portoferraio;G912;Livorno;LI;Toscana;ITI16
049017;Rosignano Marittimo;H570;Livorno;LI;Toscana;ITI16
049018;San Vincenzo;I390;Livorno;LI;Toscana;ITI16
049019;Sassetta;I454;Livorno;LI;Toscana;ITI16
049020;Suvereto;L019;Livorno;LI;Toscana;ITI16
049021;Rio;M391;Livorno;LI;Toscana;ITI16
050001;Bientina;A864;Pisa;PI;Toscana;ITI17
050002;Buti;B303;Pisa;PI;Toscana;ITI17
050003;Calci;B390;Pisa;PI;Toscana;ITI17
050004;Calcinaia;B392;Pisa;PI;Toscana;ITI17
050005;Capannoli;B647;Pisa;PI;Toscana;ITI17
050006;Casale Marittimo;B878;Pisa;PI;Toscana;ITI17
050008;Cascina;B950;Pisa;PI;Toscana;ITI17
050009;Castelfranco di Sotto;C113;Pisa;PI;Toscana;ITI17
050010;Castellina Marittima;C174;Pisa;PI;Toscana;ITI17
050011;Castelnuovo di Val di Cecina;C244;Pisa;PI;Toscana;ITI17
050012;Chianni;C609;Pisa;PI;Toscana;ITI17
050014;Fauglia;D510;Pisa;PI;Toscana;ITI17
050015;Guardistallo;E250;Pisa;PI;Toscana;ITI17
050016;Lajatico;E413;Pisa;PI;Toscana;ITI17
050019;Montecatini Val di Cecina;F458;Pisa;PI;Toscana;ITI17
050020;Montescudaio;F640;Pisa;PI;Toscana;ITI17
050021;Monteverdi Marittimo;F661;Pisa;PI;Toscana;ITI17
050022;Montopoli in Val d'Arno;F686;Pisa;PI;Toscana;ITI17
050023;Orciano Pisano;G090;Pisa;PI;Toscana;ITI17
050024;Palaia;G254;Pisa;PI;Toscana;ITI17
050025;Peccioli;G395;Pisa;PI;Toscana;ITI17
050026;Pisa;G702;Pisa;PI;Toscana;ITI17
050027;Pomarance;G804;Pisa;PI;Toscana;ITI17
050028;Ponsacco;G822;Pisa;PI;Toscana;ITI17
050029;Pontedera;G843;Pisa;PI;Toscana;ITI17
050030;Riparbella;H319;Pisa;PI;Toscana;ITI17
050031;San Giuliano Terme;A562;Pisa;PI;Toscana;ITI17
050032;San Miniato;I046;Pisa;PI;Toscana;ITI17
050033;Santa Croce sull'Arno;I177;Pisa;PI;Toscana;ITI17
050034;Santa Luce;I217;Pisa;PI;Toscana;ITI17
050035;Santa Maria a Monte;I232;Pisa;PI;Toscana;ITI17
050036;Terricciola;L138;Pisa;PI;Toscana;ITI17
050037;Vecchiano;L702;Pisa;PI;Toscana;ITI17
050038;Vicopisano;L850;Pisa;PI;Toscana;ITI17
050039;Volterra;M126;Pisa;PI;Toscana;ITI17
050040;Casciana Terme Lari;M327;Pisa;PI;Toscana;ITI17
050041;Crespina Lorenzana;M328;Pisa;PI;Toscana;ITI17
051001;Anghiari;A291;Arezzo;AR;Toscana;ITI18
051002;Arezzo;A390;Arezzo;AR;Toscana;ITI18
051003;Badia Tedalda;A541;Arezzo;AR;Toscana;ITI18
051004;Bibbiena;A851;Arezzo;AR;Toscana;ITI18
051005;Bucine;B243;Arezzo;AR;Toscana;ITI18
051006;Capolona;B670;Arezzo;AR;Toscana;ITI18
051007;Caprese Michelangelo;B693;Arezzo;AR;Toscana;ITI18
051008;Castel Focognano;C102;Arezzo;AR;Toscana;ITI18
051010;Castel San Niccolò;C263;Arezzo;AR;Toscana;ITI18
051011;Castiglion Fibocchi;C318;Arezzo;AR;Toscana;ITI18
051012;Castiglion Fiorentino;C319;Arezzo;AR;Toscana;ITI18
051013;Cavriglia;C407;Arezzo;AR;Toscana;ITI18
051014;Chitignano;C648;Arezzo;AR;Toscana;ITI18
051015;Chiusi della Verna;C663;Arezzo;AR;Toscana;ITI18
051016;Civitella in Val di Chiana;C774;Arezzo;AR;Toscana;ITI18
051017;Cortona;D077;Arezzo;AR;Toscana;ITI18
051018;Foiano della Chiana;D649;Arezzo;AR;Toscana;ITI18
051020;Loro Ciuffenna;E693;Arezzo;AR;Toscana;ITI18
051021;Lucignano;E718;Arezzo;AR;Toscana;ITI18
051022;Marciano della Chiana;E933;Arezzo;AR;Toscana;ITI18
051023;Montemignaio;F565;Arezzo;AR;Toscana;ITI18
051024;Monterchi;F594;Arezzo;AR;Toscana;ITI18
051025;Monte San Savino;F628;Arezzo;AR;Toscana;ITI18
051026;Montevarchi;F656;Arezzo;AR;Toscana;ITI18
051027;Ortignano Raggiolo;G139;Arezzo;AR;Toscana;ITI18
051030;Pieve Santo Stefano;G653;Arezzo;AR;Toscana;ITI18
051031;Poppi;G879;Arezzo;AR;Toscana;ITI18
051033;San Giovanni Valdarno;H901;Arezzo;AR;Toscana;ITI18
051034;Sansepolcro;I155;Arezzo;AR;Toscana;ITI18
051035;Sestino;I681;Arezzo;AR;Toscana;ITI18
051037;Subbiano;I991;Arezzo;AR;Toscana;ITI18
051038;Talla;L038;Arezzo;AR;Toscana;ITI18
051039;Terranuova Bracciolini;L123;Arezzo;AR;Toscana;ITI18
051040;Castelfranco Piandiscò;M322;Arezzo;AR;Toscana;ITI18
051041;Pratovecchio Stia;M329;Arezzo;AR;Toscana;ITI18
051042;Laterina Pergine Valdarno;M392;Arezzo;AR;Toscana;ITI18
052001;Abbadia San Salvatore;A006;Siena;SI;Toscana;ITI19
052002;Asciano;A461;Siena;SI;Toscana;ITI19
052003;Buonconvento;B269;Siena;SI;Toscana;ITI19
052004;Casole d'Elsa;B984;Siena;SI;Toscana;ITI19
052005;Castellina in Chianti;C172;Siena;SI;Toscana;ITI19
052006;Castelnuovo Berardenga;C227;Siena;SI;Toscana;ITI19
052007;Castiglione d'Orcia;C313;Siena;SI;Toscana;ITI19
052008;Cetona;C587;Siena;SI;Toscana;ITI19
052009;Chianciano Terme;C608;Siena;SI;Toscana;ITI19
052010;Chiusdino;C661;Siena;SI;Toscana;ITI19
052011;Chiusi;C662;Siena;SI;Toscana;ITI19
052012;Colle di Val d'Elsa;C847;Siena;SI;Toscana;ITI19
052013;Gaiole in Chianti;D858;Siena;SI;Toscana;ITI19
052015;Montepulciano;F592;Siena;SI;Toscana;ITI19
052016;Monteriggioni;F598;Siena;SI;Toscana;ITI19
052017;Monteroni d'Arbia;F605;Siena;SI;Toscana;ITI19
052018;Monticiano;F676;Siena;SI;Toscana;ITI19
052019;Murlo;F815;Siena;SI;Toscana;ITI19
052020;Piancastagnaio;G547;Siena;SI;Toscana;ITI19
052021;Pienza;G602;Siena;SI;Toscana;ITI19
052022;Poggibonsi;G752;Siena;SI;Toscana;ITI19
052023;Radda in Chianti;H153;Siena;SI;Toscana;ITI19
052024;Radicofani;H156;Siena;SI;Toscana;ITI19
052025;Radicondoli;H157;Siena;SI;Toscana;ITI19
052026;Rapolano Terme;H185;Siena;SI;Toscana;ITI19
052027;San Casciano dei Bagni;H790;Siena;SI;Toscana;ITI19
052028;San Gimignano;H875;Siena;SI;Toscana;ITI19
052030;San Quirico d'Orcia;I135;Siena;SI;Toscana;ITI19
052031;Sarteano;I445;Siena;SI;Toscana;ITI19
052032;Siena;I726;Siena;SI;Toscana;ITI19
052033;Sinalunga;A468;Siena;SI;Toscana;ITI19
052034;Sovicille;I877;Siena;SI;Toscana;ITI19
052035;Torrita di Siena;L303;Siena;SI;Toscana;ITI19
052036;Trequanda;L384;Siena;SI;Toscana;ITI19
052037;Montalcino;M378;Siena;SI;Toscana;ITI19
053001;Arcidosso;A369;Grosseto;GR;Toscana;ITI1A
053002;Campagnatico;B497;Grosseto;GR;Toscana;ITI1A
053003;Capalbio;B646;Grosseto;GR;Toscana;ITI1A
053004;Castel del Piano;C085;Grosseto;GR;Toscana;ITI1A
053005;Castell'Azzara;C147;Grosseto;GR;Toscana;ITI1A
053006;Castiglione della Pescaia;C310;Grosseto;GR;Toscana;ITI1A
053007;Cinigiano;C705;Grosseto;GR;Toscana;ITI1A
053008;Civitella Paganico;C782;Grosseto;GR;Toscana;ITI1A
053009;Follonica;D656;Grosseto;GR;Toscana;ITI1A
053010;Gavorrano;D948;Grosseto;GR;Toscana;ITI1A
053011;Grosseto;E202;Grosseto;GR;Toscana;ITI1A
053012;Isola del Giglio;E348;Grosseto;GR;Toscana;ITI1A
053013;Magliano in Toscana;E810;Grosseto;GR;Toscana;ITI1A
053014;Manciano;E875;Grosseto;GR;Toscana;ITI1A
053015;Massa Marittima;F032;Grosseto;GR;Toscana;ITI1A
053016;Monte Argentario;F437;Grosseto;GR;Toscana;ITI1A
053017;Montieri;F677;Grosseto;GR;Toscana;ITI1A
053018;Orbetello;G088;Grosseto;GR;Toscana;ITI1A
053019;Pitigliano;G716;Grosseto;GR;Toscana;ITI1A
053020;Roccalbegna;H417;Grosseto;GR;Toscana;ITI1A
053021;Roccastrada;H449;Grosseto;GR;Toscana;ITI1A
053022;Santa Fiora;I187;Grosseto;GR;Toscana;ITI1A
053023;Scansano;I504;Grosseto;GR;Toscana;ITI1A
053024;Scarlino;I510;Grosseto;GR;Toscana;ITI1A
053025;Seggiano;I571;Grosseto;GR;Toscana;ITI1A
053026;Sorano;I841;Grosseto;GR;Toscana;ITI1A
053027;Monterotondo Marittimo;F612;Grosseto;GR;Toscana;ITI1A
053028;Semproniano;I601;Grosseto;GR;Toscana;ITI1A
054001;Assisi;A475;Perugia;PG;Umbria;ITI21
054002;Bastia Umbra;A710;Perugia;PG;Umbria;ITI21
054003;Bettona;A832;Perugia;PG;Umbria;ITI21
054004;Bevagna;A835;Perugia;PG;Umbria;ITI21
054005;Campello sul Clitunno;B504;Perugia;PG;Umbria;ITI21
054006;Cannara;B609;Perugia;PG;Umbria;ITI21
054007;Cascia;B948;Perugia;PG;Umbria;ITI21
054008;Castel Ritaldi;C252;Perugia;PG;Umbria;ITI21
054009;Castiglione del Lago;C309;Perugia;PG;Umbria;ITI21
054010;Cerreto di Spoleto;C527;Perugia;PG;Umbria;ITI21
054011;Citerna;C742;Perugia;PG;Umbria;ITI21
054012;Città della Pieve;C744;Perugia;PG;Umbria;ITI21
054013;Città di Castello;C745;Perugia;PG;Umbria;ITI21
054014;Collazzone;C845;Perugia;PG;Umbria;ITI21
054015;Corciano;C990;Perugia;PG;Umbria;ITI21
054016;Costacciaro;D108;Perugia;PG;Umbria;ITI21
054017;Deruta;D279;Perugia;PG;Umbria;ITI21
054018;Foligno;D653;Perugia;PG;Umbria;ITI21
054019;Fossato di Vico;D745;Perugia;PG;Umbria;ITI21
054020;Fratta Todina;D787;Perugia;PG;Umbria;ITI21
054021;Giano dell'Umbria;E012;Perugia;PG;Umbria;ITI21
054022;Gualdo Cattaneo;E229;Perugia;PG;Umbria;ITI21
054023;Gualdo Tadino;E230;Perugia;PG;Umbria;ITI21
054024;Gubbio;E256;Perugia;PG;Umbria;ITI21
054025;Lisciano Niccone;E613;Perugia;PG;Umbria;ITI21
054026;Magione;E805;Perugia;PG;Umbria;ITI21
054027;Marsciano;E975;Perugia;PG;Umbria;ITI21
054028;Massa Martana;F024;Perugia;PG;Umbria;ITI21
054029;Monte Castello di Vibio;F456;Perugia;PG;Umbria;ITI21
054030;Montefalco;F492;Perugia;PG;Umbria;ITI21
054031;Monteleone di Spoleto;F540;Perugia;PG;Umbria;ITI21
054032;Monte Santa Maria Tiberina;F629;Perugia;PG;Umbria;ITI21
054033;Montone;F685;Perugia;PG;Umbria;ITI21
054034;Nocera Umbra;F911;Perugia;PG;Umbria;ITI21
054035;Norcia;F935;Perugia;PG;Umbria;ITI21
054036;Paciano;G212;Perugia;PG;Umbria;ITI21
054037;Panicale;G308;Perugia;PG;Umbria;ITI21
054038;Passignano sul Trasimeno;G359;Perugia;PG;Umbria;ITI21
054039;Perugia;G478;Perugia;PG;Umbria;ITI21
054040;Piegaro;G601;Perugia;PG;Umbria;ITI21
054041;Pietralunga;G618;Perugia;PG;Umbria;ITI21
054042;Poggiodomo;G758;Perugia;PG;Umbria;ITI21
054043;Preci;H015;Perugia;PG;Umbria;ITI21
054044;San Giustino;H935;Perugia;PG;Umbria;ITI21
054045;Sant'Anatolia di Narco;I263;Perugia;PG;Umbria;ITI21
054046;Scheggia e Pascelupo;I522;Perugia;PG;Umbria;ITI21
054047;Scheggino;I523;Perugia;PG;Umbria;ITI21
054048;Sellano;I585;Perugia;PG;Umbria;ITI21
054049;Sigillo;I727;Perugia;PG;Umbria;ITI21
054050;Spello;I888;Perugia;PG;Umbria;ITI21
054051;Spoleto;I921;Perugia;PG;Umbria;ITI21
054052;Todi;L188;Perugia;PG;Umbria;ITI21
054053;Torgiano;L216;Perugia;PG;Umbria;ITI21
054054;Trevi;L397;Perugia;PG;Umbria;ITI21
054055;Tuoro sul Trasimeno;L466;Perugia;PG;Umbria;ITI21
054056;Umbertide;D786;Perugia;PG;Umbria;ITI21
054057;Valfabbrica;L573;Perugia;PG;Umbria;ITI21
054058;Vallo di Nera;L627;Perugia;PG;Umbria;ITI21
054059;Valtopina;L653;Perugia;PG;Umbria;ITI21
055001;Acquasparta;A045;Terni;TR;Umbria;ITI22
055002;Allerona;A207;Terni;TR;Umbria;ITI22
055003;Alviano;A242;Terni;TR;Umbria;ITI22
055004;Amelia;A262;Terni;TR;Umbria;ITI22
055005;Arrone;A439;Terni;TR;Umbria;ITI22
055006;Attigliano;A490;Terni;TR;Umbria;ITI22
055007;Baschi;A691;Terni;TR;Umbria;ITI22
055008;Calvi dell'Umbria;B446;Terni;TR;Umbria;ITI22
055009;Castel Giorgio;C117;Terni;TR;Umbria;ITI22
055010;Castel Viscardo;C289;Terni;TR;Umbria;ITI22
055011;Fabro;D454;Terni;TR;Umbria;ITI22
055012;Ferentillo;D538;Terni;TR;Umbria;ITI22
055013;Ficulle;D570;Terni;TR;Umbria;ITI22
055014;Giove;E045;Terni;TR;Umbria;ITI22
055015;Guardea;E241;Terni;TR;Umbria;ITI22
055016;Lugnano in Teverina;E729;Terni;TR;Umbria;ITI22
055017;Montecastrilli;F457;Terni;TR;Umbria;ITI22
055018;Montecchio;F462;Terni;TR;Umbria;ITI22
055019;Montefranco;F510;Terni;TR;Umbria;ITI22
055020;Montegabbione;F513;Terni;TR;Umbria;ITI22
055021;Monteleone d'Orvieto;F543;Terni;TR;Umbria;ITI22
055022;Narni;F844;Terni;TR;Umbria;ITI22
055023;Orvieto;G148;Terni;TR;Umbria;ITI22
055024;Otricoli;G189;Terni;TR;Umbria;ITI22
055025;Parrano;G344;Terni;TR;Umbria;ITI22
055026;Penna in Teverina;G432;Terni;TR;Umbria;ITI22
055027;Polino;G790;Terni;TR;Umbria;ITI22
055028;Porano;G881;Terni;TR;Umbria;ITI22
055029;San Gemini;H857;Terni;TR;Umbria;ITI22
055030;San Venanzo;I381;Terni;TR;Umbria;ITI22
055031;Stroncone;I981;Terni;TR;Umbria;ITI22
055032;Terni;L117;Terni;TR;Umbria;ITI22
055033;Avigliano Umbro;M258;Terni;TR;Umbria;ITI22
056001;Acquapendente;A040;Viterbo;VT;Lazio;ITI41
056002;Arlena di Castro;A412;Viterbo;VT;Lazio;ITI41
056003;Bagnoregio;A577;Viterbo;VT;Lazio;ITI41
056004;Barbarano Romano;A628;Viterbo;VT;Lazio;ITI41
056005;Bassano Romano;A704;Viterbo;VT;Lazio;ITI41
056006;Bassano in Teverina;A706;Viterbo;VT;Lazio;ITI41
056007;Blera;A857;Viterbo;VT;Lazio;ITI41
056008;Bolsena;A949;Viterbo;VT;Lazio;ITI41
056009;Bomarzo;A955;Viterbo;VT;Lazio;ITI41
056010;Calcata;B388;Viterbo;VT;Lazio;ITI41
056011;Canepina;B597;Viterbo;VT;Lazio;ITI41
056012;Canino;B604;Viterbo;VT;Lazio;ITI41
056013;Capodimonte;B663;Viterbo;VT;Lazio;ITI41
056014;Capranica;B688;Viterbo;VT;Lazio;ITI41
056015;Caprarola;B691;Viterbo;VT;Lazio;ITI41
056016;Carbognano;B735;Viterbo;VT;Lazio;ITI41
056017;Castel Sant'Elia;C269;Viterbo;VT;Lazio;ITI41
056018;Castiglione in Teverina;C315;Viterbo;VT;Lazio;ITI41
056019;Celleno;C446;Viterbo;VT;Lazio;ITI41
056020;Cellere;C447;Viterbo;VT;Lazio;ITI41
056021;Civita Castellana;C765;Viterbo;VT;Lazio;ITI41
056022;Civitella d'Agliano;C780;Viterbo;VT;Lazio;ITI41
056023;Corchiano;C988;Viterbo;VT;Lazio;ITI41
056024;Fabrica di Roma;D452;Viterbo;VT;Lazio;ITI41
056025;Faleria;D475;Viterbo;VT;Lazio;ITI41
056026;Farnese;D503;Viterbo;VT;Lazio;ITI41
056027;Gallese;D870;Viterbo;VT;Lazio;ITI41
056028;Gradoli;E126;Viterbo;VT;Lazio;ITI41
056029;Graffignano;E128;Viterbo;VT;Lazio;ITI41
056030;Grotte di Castro;E210;Viterbo;VT;Lazio;ITI41
056031;Ischia di Castro;E330;Viterbo;VT;Lazio;ITI41
056032;Latera;E467;Viterbo;VT;Lazio;ITI41
056033;Lubriano;E713;Viterbo;VT;Lazio;ITI41
056034;Marta;E978;Viterbo;VT;Lazio;ITI41
056035;Montalto di Castro;F419;Viterbo;VT;Lazio;ITI41
056036;Montefiascone;F499;Viterbo;VT;Lazio;ITI41
056037;Monte Romano;F603;Viterbo;VT;Lazio;ITI41
056038;Monterosi;F606;Viterbo;VT;Lazio;ITI41
056039;Nepi;F868;Viterbo;VT;Lazio;ITI41
056040;Onano;G065;Viterbo;VT;Lazio;ITI41
056041;Oriolo Romano;G111;Viterbo;VT;Lazio;ITI41
056042;Orte;G135;Viterbo;VT;Lazio;ITI41
056043;Piansano;G571;Viterbo;VT;Lazio;ITI41
056044;Proceno;H071;Viterbo;VT;Lazio;ITI41
